Zeit t / s;Spannung U_1 / V;Stromstärke I_1 / A;Phasenverschiebung &j_1 / °;Spannung U_A2 / V;Spannung U_B2 / V;Leistungsfaktor cos&j_2;Anzahl n_0;Frequenz f_0 / Hz;Frequenz f_1 / Hz;Frequenz f / Hz;Phasenverschiebung &j_2 / °;Leistung P / mW;Impedanz Z / k&W;Admittanz Y / 1/k&W
37.8;7.07541341548322;0.00111803398874989;-51.4716265791681;0.693974963525342;1.51529848544767;-0.933593009041181;50;36.49635036;2007.29927;1220.95115160873;20.9979882139574;0.0981747;4.5797905177759;0.218350598377507
39.899;7.06873220598998;0.00122474487139159;-55.7293704512532;0.722263629154895;1.47980150695963;-0.948621157262631;50;36.49635036;2007.29927;1265.83326137199;18.4462044950712;0.101389275;4.88081425622307;0.20488384673213
41.999;7.07890528259843;0.00122474487139159;-54.9218950180925;0.749617402412724;1.44844709948275;-0.95925269824866;50;36.49635036;2007.29927;1308.69534344091;16.412430265964;0.10415385;5.17531777778019;0.19322484974612
44.099;7.07578794198922;0.00122474487139159;-55.888159523273;0.775076286567974;1.41718567943654;-0.97187203755283;50;36.49635036;2007.29927;1349.62831403817;13.6216602059316;0.10675305;5.46912305010123;0.182844670130706
46.2;7.07245714020241;0.00122474487139159;-56.3082508877061;0.798211438154077;1.38853339895013;-0.980584542315887;50;36.49635036;2007.29927;1388.71899748239;11.308802774966;0.108682425;5.74859372311537;0.173955587777747
48.3;7.07237407098917;0.0013228756555323;-59.2221508341147;0.820950972957582;1.36183892219308;-0.990566896245042;50;36.49635036;2007.29927;1426.05031035413;7.87602204829793;0.110745675;6.0282531184785;0.165885536049355
50.399;7.07955153946915;0.0013228756555323;-59.6119978595324;0.840799173405874;1.33684928095878;-0.998015812098029;50;36.49635036;2007.29927;1461.70143737308;3.6099473275049;0.11217915;6.28940887639076;0.158997454236726
52.5;7.06922025403085;0.0014142135623731;-61.0447414488081;0.85880338262026;1.31942032726497;-0.999296951517112;50;36.49635036;2007.29927;1495.7479993595;2.14860071243717;0.1132326;6.50894460903506;0.153634738051373
54.601;7.06870744903197;0.0014142135623731;-60.8129213917013;0.874089526307231;1.30458182955306;-0.998347559235392;50;36.49635036;2007.29927;1528.26221363604;3.29427918589101;0.1138437;6.70015101012629;0.149250367415398
56.7;7.07957449286325;0.0013228756555323;-60.6176130254373;0.887747852714947;1.29406887374668;-0.992246421732402;50;36.49635036;2007.29927;1559.31304721045;7.1395317442813;0.11398995;6.86012831870901;0.145769868075615
58.8;7.06875165782474;0.0015;-63.4159937100627;0.899279711769369;1.28651301975534;-0.983727213148603;50;36.49635036;2007.29927;1588.9663630638;10.3504515046758;0.11381085;6.99005527313193;0.143060385208076
60.901;7.06906464816952;0.0014142135623731;-62.1030643922051;0.908877466988813;1.28297271989704;-0.9710582206008;50;36.49635036;2007.29927;1617.2850598547;13.8182576168998;0.1132317;7.08415270951165;0.141160141657778
62.999;7.0797775388779;0.0015;-63.2040438808957;0.917204312026497;1.28131875425282;-0.960555343528303;50;36.49635036;2007.29927;1644.32920533579;16.1461768884122;0.11288745;7.15828367439568;0.139698291585856
65.1;7.07906596946236;0.0014142135623731;-63.3369723075762;0.92295720377491;1.28661182957409;-0.939829558503398;50;36.49635036;2007.29927;1670.15616376553;19.9770473354064;0.1116036;7.17354824943926;0.139401027947107
67.2;7.06934226077646;0.00158113883008419;-65.9093171528384;0.92815219657123;1.28960837078549;-0.923258177905308;50;36.49635036;2007.29927;1694.82071758541;22.5928483046949;0.11050965;7.19716324426385;0.138943631825636
69.3;7.07284596184591;0.0015;-64.5293630529202;0.931937095516645;1.29935330068461;-0.900726114240984;50;36.49635036;2007.29927;1718.37518362092;25.7463235381399;0.109070325;7.17231483558489;0.139425000564473
71.399;7.07906067215136;0.00158113883008419;-65.7481302119997;0.933465318048828;1.31058889435246;-0.873801796586109;50;36.49635036;2007.29927;1740.86952405252;29.0965157126603;0.106899975;7.12248762423734;0.140400384354066
73.499;7.07966277445473;0.00158113883008419;-65.8765735226994;0.934790083387709;1.32052830336953;-0.854786067217084;50;36.49635036;2007.29927;1762.35145239215;31.2638915553788;0.105516225;7.07890986510817;0.141264688921805
75.6;7.07934848697251;0.0015;-64.2103610083817;0.93528939371726;1.33394705667054;-0.833912410279398;50;36.49635036;2007.29927;1782.86653468994;33.4972398157261;0.104041125;7.0114431381684;0.142623990567116
77.701;7.07858213203746;0.00158113883008419;-66.2227596378075;0.934737128822858;1.34823634797464;-0.807031355519104;50;36.49635036;2007.29927;1802.45828618595;36.1931073805152;0.10170585;6.93303611215531;0.144236952443787
79.8;7.06870214395825;0.0016583123951777;-67.2795236066027;0.933987018111066;1.35442109404719;-0.800953449573067;50;36.49635036;2007.29927;1821.16826361181;36.7787532199993;0.10132155;6.89583927934986;0.145014980699243
81.9;7.07602996036619;0.00158113883008419;-65.5965645792841;0.932205047186508;1.37364050974045;-0.7680029478449;50;36.49635036;2007.29927;1839.03615333813;39.8251075406177;0.0983439;6.78638290423344;0.147353901792984
83.999;7.07225211654675;0.00158113883008419;-65.6389367990356;0.93042087250878;1.38212607963239;-0.758594391973631;50;36.49635036;2007.29927;1856.09985555462;40.6595612020974;0.097552125;6.73180895881979;0.148548481710824
86.1;7.06835553718119;0.0016583123951777;-67.5430593297502;0.927623576673211;1.39467496213275;-0.742550410558761;50;36.49635036;2007.29927;1872.39556466145;42.0508730078407;0.096066225;6.65118111287147;0.150349236177735
88.2;7.06911062298504;0.0016583123951777;-67.4530090758575;0.92499905405357;1.41449840933103;-0.710980289040408;50;36.49635036;2007.29927;1887.95784604243;44.6852695904978;0.09302535;6.53941388658783;0.152918903336425
90.3;7.0688011713444;0.0016583123951777;-67.782344117508;0.921952276422158;1.42733177642761;-0.696645345597361;50;36.49635036;2007.29927;1902.81970938284;45.8415245765154;0.091673775;6.45927100936309;0.154816232133695
92.401;7.06883653793183;0.0016583123951777;-67.4388553741777;0.918060047055747;1.43693188773859;-0.688133185954165;50;36.49635036;2007.29927;1917.0126786874;46.5174845734832;0.090777825;6.38902967419399;0.15651829009953
94.499;7.07231044284681;0.0016583123951777;-67.1327950989937;0.914691341382436;1.44683300695001;-0.676212745245813;50;36.49635036;2007.29927;1930.56685914689;47.451602211437;0.089490375;6.32202429021611;0.15817718409396
96.599;7.07537631508035;0.0016583123951777;-68.2779603280765;0.911898843074165;1.46611322891515;-0.647817024672978;50;36.49635036;2007.29927;1943.51100099529;49.6227836252062;0.0866097;6.21983913035779;0.16077586237226
98.7;7.06775070301719;0.00173205080756888;-68.8095414199285;0.908705397805031;1.47852375699547;-0.633895457795421;50;36.49635036;2007.29927;1955.87256049293;50.6618893046669;0.08516655;6.14603176652112;0.162706611027824
100.799;7.07640268780685;0.0016583123951777;-68.0314120916143;0.905273301274262;1.48654313761828;-0.624332418086477;50;36.49635036;2007.29927;1967.67775816483;51.3667945253671;0.08401815;6.08978830392153;0.164209320602499
102.801;7.06939530653082;0.0016583123951777;-67.2156295474996;0.901858081961902;1.49090190824212;-0.626204865510263;50;36.49635036;2007.29927;1978.95163441802;51.2293238796505;0.084198375;6.04907725301161;0.165314469988317
104.899;7.07596283201092;0.0016583123951777;-67.6345332808573;0.899073272876021;1.50570415420826;-0.603364189849331;50;36.49635036;2007.29927;1989.71810265554;52.8887781286179;0.081679725;5.9711150451649;0.167472907896784
106.901;7.07905360906386;0.00173205080756888;-68.355657328661;0.895260018095302;1.51048957295309;-0.604931258321122;50;36.49635036;2007.29927;2000;0;0.0818037;5.92695265247691;0.16872076742204
108.999;7.07527207957404;0.00173205080756888;-68.6324698431631;0.891542763977141;1.52879879317064;-0.576740685868021;50;36.49635036;2007.29927;2010.28189734446;-54.7783751510372;0.07860915;5.83165533593949;0.171477898194218
111;7.06851115865286;0.00173205080756888;-69.2629732145011;0.888143147245983;1.53892909193374;-0.567770566110159;50;36.49635036;2007.29927;2021.04836558198;-55.4050935861668;0.077602275;5.77117654023935;0.173274893434212
113.001;7.07541694884478;0.00180277563773199;-68.9091449216693;0.88426622122526;1.5443765732489;-0.565444208809445;50;36.49635036;2007.29927;2032.32224183517;-55.5668563513009;0.077219325;5.72571636051843;0.174650635315343
115.101;7.0689850756668;0.00180277563773199;-69.3341715510646;0.87990311966716;1.55660255042834;-0.551620335554076;50;36.49635036;2007.29927;2044.12743950707;-56.5217540762591;0.0755532;5.65271539241044;0.176906129281273
117.2;7.07591160204818;0.00180277563773199;-69.0309914303753;0.875525984765729;1.5617326915961;-0.551230746558401;50;36.49635036;2007.29927;2056.48899900471;-56.5485116409067;0.07537185;5.60611934089013;0.178376509523471
119.301;7.06939530653082;0.00173205080756888;-69.1405508070928;0.870501579550549;1.57352573858835;-0.539734561543543;50;36.49635036;2007.29927;2069.43314085311;-57.334428870596;0.0739305;5.53217248503034;0.180760813713948
121.401;7.07247834920688;0.00173205080756888;-69.2751408302226;0.864480335230362;1.5957025098683;-0.509486024888458;50;36.49635036;2007.29927;2082.9873213126;-59.3703998182657;0.070281225;5.41755327126552;0.184585171557788
123.5;7.07574201055974;0.00180277563773199;-69.9655830291447;0.8588348211385;1.60849805719497;-0.496865706082515;50;36.49635036;2007.29927;2097.18029061716;-60.2071474727381;0.068638725;5.33935877197269;0.187288407223952
125.6;7.0786474696795;0.00187082869338697;-69.8588236196985;0.853357633117558;1.612830663771;-0.498302773611564;50;36.49635036;2007.29927;2112.04215395757;-60.1122242116525;0.068582475;5.29105536177184;0.188998211439074
127.7;7.0793078757743;0.00187082869338697;-70.1025093298007;0.846729738464405;1.6241495466859;-0.489964948599293;50;36.49635036;2007.29927;2127.60443533855;-60.6617222255395;0.06738075;5.21337299383651;0.191814397546895
129.8;7.07937850379537;0.00180277563773199;-69.976314826053;0.840196851934117;1.63792376196208;-0.477415577432521;50;36.49635036;2007.29927;2143.90014444538;-61.4832550963539;0.0657009;5.12964566145399;0.194945239105765
131.899;7.08003531064641;0.00180277563773199;-69.9663071731502;0.832772928234342;1.65271140856473;-0.464149556703504;50;36.49635036;2007.29927;2160.96384666187;-62.3448033037232;0.06388245;5.03882846042402;0.198458829835983
133.9;7.07955153946915;0.00180277563773199;-70.3228572517017;0.824939997818023;1.66702714435009;-0.449485480421737;50;36.49635036;2007.29927;2178.83173638819;-63.2893222996933;0.061813125;4.94856967754798;0.202078593444298
136.001;7.0684687167731;0.00187082869338697;-70.0361361090121;0.816596748707708;1.69180916477007;-0.419814616122255;50;36.49635036;2007.29927;2197.54171381405;-65.1771160141269;0.057998475;4.8267663145015;0.207178043195422
138.1;7.07592220138125;0.00193649167310371;-70.5398140618477;0.808104727123904;1.69716631477295;-0.421701063870736;50;36.49635036;2007.29927;2217.13346531006;-65.0579705732015;0.0578358;4.76149402736651;0.210018114955629
140.101;7.07251546481165;0.00187082869338697;-70.462114189297;0.799235415881954;1.71771483372532;-0.401391868251039;50;36.49635036;2007.29927;2237.64854760785;-66.3347802394643;0.055105425;4.65289930662472;0.214919759509134
142.2;7.08010946243065;0.00187082869338697;-70.8163041060759;0.789902050889856;1.72796874971742;-0.394163659155003;50;36.49635036;2007.29927;2259.13047594748;-66.7861761694216;0.053800425;4.57127509406075;0.218757344378433
144.3;7.07292018900256;0.00187082869338697;-71.1624485142877;0.779227983327088;1.74307228765763;-0.384945686868298;50;36.49635036;2007.29927;2281.62481637908;-67.3596315207798;0.052285275;4.47042838581427;0.223692208821248
146.4;7.07553001548294;0.00193649167310371;-71.1363320313046;0.769451752873434;1.75748541956968;-0.370282416875181;50;36.49635036;2007.29927;2305.17928241459;-68.2669642863842;0.0500733;4.3781401786072;0.228407487929755
148.5;7.07980755388167;0.002;-71.2348683857125;0.758338644670045;1.77382721819235;-0.356872329788303;50;36.49635036;2007.29927;2329.84383623447;-69.0917611395913;0.0480051;4.27515508214405;0.233909643225969
150.602;7.07020862492756;0.00193649167310371;-71.2984127754972;0.747398989830733;1.78984510503004;-0.343159337838612;50;36.49635036;2007.29927;2355.67079466421;-69.9305246643943;0.0459054;4.17577469542086;0.239476521828775
152.701;7.07306333917631;0.00193649167310371;-71.5269014450881;0.735564579081946;1.81453320443579;-0.314351167307485;50;36.49635036;2007.29927;2382.7149401453;-71.6783511912953;0.04195665;4.05373997722276;0.246685777977577
154.8;7.07586743798949;0.002;-72.3535201373228;0.723597263676418;1.82586294666385;-0.30962952024524;50;36.49635036;2007.29927;2411.0336369362;-71.9630949140485;0.040907925;3.96304259856167;0.252331378008133
156.899;7.07337967311242;0.00206155281280883;-72.5409294255964;0.711180356871589;1.83572914668804;-0.304568356529461;50;36.49635036;2007.29927;2440.68695278955;-72.2678029063281;0.03976245;3.87410287707572;0.258124275923934
158.9;7.07418193150275;0.002;-71.9237000954601;0.698438078858821;1.85682006398035;-0.283307241735469;50;36.49635036;2007.29927;2471.73778636396;-73.5423091818842;0.036741375;3.76147421286272;0.2658532116425
160.901;7.07931317290032;0.00206155281280883;-72.5457443256522;0.684411060693791;1.86529025891415;-0.284052027147603;50;36.49635036;2007.29927;2504.2520006405;-73.4978079705305;0.0362628;3.66919334630639;0.272539467293718
163;7.07277350125112;0.00206155281280883;-72.930303387946;0.671318292615358;1.88034019528382;-0.269096631837218;50;36.49635036;2007.29927;2538.29856262692;-74.3894817377392;0.03396825;3.57019593741136;0.28009667187204
165.099;7.07999117231088;0.00212132034355964;-72.9645323859667;0.657973593695066;1.89875116853157;-0.243917704811853;50;36.49635036;2007.29927;2573.94968964587;-75.8821175240482;0.030473325;3.46529658335337;0.288575588249448
167.101;7.0806849951117;0.00206155281280883;-72.8267523616798;0.644363057600294;1.90606505660221;-0.249363517101504;50;36.49635036;2007.29927;2611.28100251761;-75.560148386183;0.030626775;3.38059320361786;0.295806073008079
169.2;7.06825296661063;0.00212132034355964;-72.9253818687555;0.629858912773329;1.91950716331042;-0.237143355350218;50;36.49635036;2007.29927;2650.37168596183;-76.2820000106564;0.028671075;3.28135744847684;0.304751925293657
171.201;7.06791694914421;0.00223606797749979;-74.1932570805852;0.614846322262726;1.93903184605101;-0.214549013695534;50;36.49635036;2007.29927;2691.30465655909;-77.6109297171944;0.025578675;3.17089336884749;0.315368536143322
173.301;7.07328777867831;0.00217944947177034;-73.6873077772113;0.601174475506071;1.94515474962791;-0.213786843247149;50;36.49635036;2007.29927;2734.16673862801;-77.6556361993554;0.02499975;3.09062544057778;0.323559104532917
175.4;7.07429148395795;0.00212132034355964;-73.6579094672073;0.585795612820718;1.9567159349277;-0.209462171529062;50;36.49635036;2007.29927;2779.04884839127;-77.9091640067116;0.0240093;2.99376931706932;0.33402707225917
177.401;7.07834196687331;0.00223606797749979;-74.3863557764134;0.571852253645992;1.96778847948655;-0.192111455280715;50;36.49635036;2007.29927;2826.04618682115;-78.9239679742865;0.021618;2.90606566512272;0.344107847252574
179.501;7.07736709518448;0.00229128784747792;-75.0441950649168;0.557423088865181;1.9784300594158;-0.183485087220602;50;36.49635036;2007.29927;2875.25844157347;-79.4271775146232;0.02023515;2.81750212099881;0.354924311341955
181.6;7.07707919978291;0.00217944947177034;-75.2385343115409;0.542662187737454;1.9883935727114;-0.177564302333869;50;36.49635036;2007.29927;2926.78999843859;-79.772080666804;0.01915965;2.72914877207872;0.366414616246195
183.601;7.07963275883714;0.00229128784747792;-75.3596174774911;0.528083090053071;1.99538793220767;-0.175796826616222;50;36.49635036;2007.29927;2980.75016275756;-79.874968181918;0.01852425;2.64651841142894;0.377854919006617
185.7;7.07735473181894;0.00239791576165636;-75.7585096538214;0.513129369652527;2.00754196718275;-0.154710759117959;50;36.49635036;2007.29927;3037.25339127347;-81.0999783787505;0.0159372;2.55600818334382;0.391235054142816
187.799;7.07582857338983;0.00234520787991171;-76.2205957495794;0.498864460550158;2.02064364745494;-0.139273013301377;50;36.49635036;2007.29927;3096.41953490952;-81.9942191450418;0.0140391;2.46883937788087;0.405048626880843
189.8;7.07568017931845;0.00239791576165636;-76.5984032564255;0.484198048323204;2.02380909425766;-0.148917863431088;50;36.49635036;2007.29927;3158.37409298891;-81.4357796228392;0.014592825;2.39250851128728;0.417971344838374
191.899;7.0737861149458;0.0025;-76.3445348879423;0.469682073321944;2.02699346323564;-0.145981141709709;50;36.49635036;2007.29927;3223.24847943572;-81.6059009456476;0.013898025;2.31713659585366;0.431567134103973
193.9;7.07042785126897;0.00239791576165636;-76.8573606376513;0.456239246448615;2.03497985248012;-0.135241711379921;50;36.49635036;2007.29927;3291.18030152146;-82.2274028860564;0.01255635;2.24198409577656;0.446033494119694
196;7.07432328919169;0.00244948974278318;-77.1036827060803;0.442344888068123;2.04544897271968;-0.124312841175231;50;36.49635036;2007.29927;3362.31365174856;-82.8589250314849;0.01124775;2.16258090017259;0.462410446665922
198.101;7.07889821935589;0.00259807621135332;-76.5349656317465;0.427831450456836;2.04896321343259;-0.10844320965732;50;36.49635036;2007.29927;3436.79941348985;-83.774418798907;0.00950625;2.08803870978288;0.47891832431784
200.2;7.07196401291749;0.00244948974278318;-77.2265190702343;0.415280628009543;2.0563883995977;-0.109246339997838;50;36.49635036;2007.29927;3514.79558103247;-83.728127792644;0.0093294;2.01946591456548;0.495180430027295
202.299;7.07363414377645;0.00254950975679639;-77.6816394922376;0.401515566323399;2.05907169617767;-0.116632690884226;50;36.49635036;2007.29927;3596.46759470492;-83.3021948721992;0.0096426;1.94998341761847;0.512824873773188
204.3;7.07343799011485;0.00269258240356725;-77.3760035145449;0.387992912306398;2.0640708563419;-0.0992017976194747;50;36.49635036;2007.29927;3681.98869179813;-84.3067917000209;0.007944525;1.87974609066487;0.53198674276604
206.301;7.0688294646285;0.00264575131106459;-77.2816089615621;0.376610541541259;2.0642381766647;-0.113592006546497;50;36.49635036;2007.29927;3771.54027402508;-83.4775791933298;0.0088308;1.8244529424883;0.548109505436814
208.399;7.07602289425352;0.00264575131106459;-77.5612830789977;0.364308591718614;2.06701523942133;-0.0981443123445334;50;36.49635036;2007.29927;3865.31229229803;-84.367678278305;0.007390575;1.76248623992054;0.567380316140843
210.4;7.07379671746368;0.00282842712474619;-78.1385558165017;0.351342781340388;2.07093402840361;-0.0817270738639864;50;36.49635036;2007.29927;3963.50364964;-85.3121550870384;0.005946525;1.69654260600094;0.589434062229172
212.499;7.07278233794877;0.00278388218141501;-78.3530088903269;0.340427305015329;2.07604172645927;-0.0955565366732404;50;36.49635036;2007.29927;4066.32262308464;-84.5166472565045;0.006753375;1.63979028300136;0.609834080837256
214.501;7.07998587569213;0.00282842712474619;-77.3219066469823;0.32730604943997;2.07638417688057;-0.0757953309674031;50;36.49635036;2007.29927;4173.98730545981;-85.6530785056597;0.00515115;1.5763270260116;0.634386128955857
216.599;7.06675668181663;0.003;-78.3321388104291;0.316567528341111;2.0753669555045;-0.0729150730358232;50;36.49635036;2007.29927;4286.72606799168;-85.8185632789127;0.004790475;1.52535688930326;0.655584281300079
218.701;7.083394313463;0.003;-78.1947072922265;0.306062493618542;2.07674823943587;-0.0960546470978496;50;36.49635036;2007.29927;4404.77804471074;-84.487975744031;0.006105375;1.47375829099863;0.67853731925226
220.801;7.07638678988084;0.00295803989154981;-78.4810506994237;0.294787211391539;2.07711602949859;-0.0847956653660607;50;36.49635036;2007.29927;4528.3936396871;-85.1357250637752;0.0051921;1.4192139832588;0.704615379918821
222.9;7.07423494096711;0.0031224989991992;-79.3890617671972;0.285721455267189;2.07939498412399;-0.0903252692908453;50;36.49635036;2007.29927;4657.83505817114;-84.8176801354039;0.005366475;1.37406051976007;0.727769982194536
224.999;7.08091448896257;0.00320156211871642;-79.7602167462164;0.274184244623939;2.07388873857784;-0.0660722393041879;50;36.49635036;2007.29927;4793.37686276599;-86.2115797105709;0.00375705;1.32207788934694;0.756385087488274
227;7.08045549382241;0.0031224989991992;-80.0240462690883;0.264978300998402;2.07516149973924;-0.0729250515706003;50;36.49635036;2007.29927;4935.30655581159;-85.8179900248608;0.00400995;1.27690447722599;0.783143937416878
