Zeit t / s;Spannung U_1 / V;Stromstärke I_1 / A;Phasenverschiebung &j_1 / °;Spannung U_A2 / V;Spannung U_B2 / V;Leistungsfaktor cos&j_2;Anzahl n_0;Frequenz f_0 / Hz;Frequenz f_1 / Hz;Frequenz f / Hz;Phasenverschiebung &j_2 / °;Leistung P / mW;Impedanz Z / k&W;Admittanz Y / 1/k&W
54,5;7,06870744903197;0,0014142135623731;-61,1406516530769;0,560993983924962;1,62093792293228;-0,976359857627977;50;36,49635036;2007,29927;1533,80781158531;12,4830862663684;0,0887839580575133;3,46092207473389;0,288940339714782
56,601;7,07957449286325;0,0013228756555323;-60,7579356143035;0,557503811646163;1,62257226341387;-0,984638103315828;50;36,49635036;2007,29927;1564,97407576665;10,0558222555397;0,0890694;3,43592593203327;0,291042362315486
58,7;7,06875165782474;0,0015;-63,2497044059704;0,556449458621356;1,62238921039312;-0,986570227455829;50;36,49635036;2007,29927;1594,73762699382;9,40067848817444;0,08906535;3,4298148376278;0,291560928895987
60,801;7,06906464816952;0,0014142135623731;-62,3459723511139;0,552376909365335;1,62212846285367;-0,992976705196982;50;36,49635036;2007,29927;1623,16159774943;6,79457956831919;0,088973325;3,40525995329364;0,293663336636834
62,9;7,0797775388779;0,0015;-63,2493671118245;0,550967784902166;1,62278787892934;-0,995056398589165;50;36,49635036;2007,29927;1650,30627908633;5,69952195944762;0,088968375;3,39519287798523;0,294534076836724
65;7,07906596946236;0,0014142135623731;-62,4529476152719;0,550679807147493;1,62318090489015;-0,995738451520099;50;36,49635036;2007,29927;1676,22924851298;5,29146220128436;0,089004375;3,39259663225746;0,294759474348294
67,099;7,06934226077646;0,00158113883008419;-65,5719708603873;0,550027726573852;1,62251402151106;-0,996670656244046;50;36,49635036;2007,29927;1700,98549212309;4,6766785096043;0,08894565;3,38997210058996;0,294987678460825
69,199;7,07284596184591;0,0015;-63,8544846974864;0,550455039035887;1,62305337250504;-0,997021654147296;50;36,49635036;2007,29927;1724,62752122849;4,42316400687696;0,0890757;3,39147836023597;0,294856665377757
71,301;7,07906067215136;0,00158113883008419;-65,2700035554108;0,550779901594094;1,62302495359745;-0,995494584172456;50;36,49635036;2007,29927;1747,20548374265;5,44086890248886;0,0889902;3,39353933143964;0,294677592428484
73,4;7,07966277445473;0,00158113883008419;-66,5338693881934;0,551067827041282;1,62291127299061;-0,995446681185575;50;36,49635036;2007,29927;1768,76727055114;5,46973880387131;0,0890262;3,39555116913943;0,294502998243269
75,5;7,07934848697251;0,0015;-63,8352373603734;0,552244511063714;1,62215065576536;-0,992683777997625;50;36,49635036;2007,29927;1789,35861709463;6,93499586729342;0,088926975;3,40439717544702;0,293737759863079
77,6;7,07858213203746;0,00158113883008419;-65,8025211926062;0,552688429406659;1,62101495983226;-0,990328657885126;50;36,49635036;2007,29927;1809,02320037986;7,97501747231513;0,08872515;3,40952084405099;0,293296344483367
79,7;7,06870214395825;0,00158113883008419;-65,9210354829814;0,552981464427154;1,62099691548133;-0,990776248195968;50;36,49635036;2007,29927;1827,80273162445;7,78799777965986;0,088811325;3,41136654330371;0,293137658268629
81,799;7,07602996036619;0,00158113883008419;-65,8914556987998;0,554612702703427;1,6205089478309;-0,986735151028957;50;36,49635036;2007,29927;1845,73704473199;9,3426488891067;0,0886833;3,42245998361067;0,292187492268356
83,899;7,07225211654675;0,00158113883008419;-65,667056801768;0,555352590702519;1,62057906317464;-0,986047909011067;50;36,49635036;2007,29927;1862,86418078508;9,58216223851542;0,0887436;3,42687748670903;0,291810840591311
86;7,06835553718119;0,0016583123951777;-67,6355889580486;0,556776885296076;1,62050061709337;-0,9837476666248;50;36,49635036;2007,29927;1879,22046873556;10,3439269146031;0,08875935;3,43583260273449;0,291050268049767
88,1;7,06911062298504;0,0016583123951777;-67,9021071202057;0,559871860339489;1,62000694442956;-0,975764728369363;50;36,49635036;2007,29927;1894,84060246311;12,6398698793401;0,0885015;3,45598432318222;0,289353164391445
90,2;7,0688011713444;0,0016583123951777;-67,5709936839233;0,561278674100486;1,61929706971883;-0,972859457717907;50;36,49635036;2007,29927;1909,75771436557;13,3793207043847;0,08842095;3,46618717835353;0,288501442231694
92,3;7,06883653793183;0,0016583123951777;-67,5711120066168;0,563231524330803;1,61817397086963;-0,969369222822323;50;36,49635036;2007,29927;1924,00344563728;14,2177699037533;0,08834895;3,48066113081842;0,28730174021993
94,491;7,07231044284681;0,0016583123951777;-67,8071471242609;0,564962609382249;1,61764829304766;-0,965272813628491;50;36,49635036;2007,29927;1937,60801338421;15,143885840579;0,088217325;3,49249346604172;0,286328381061616
96,5;7,07537631508035;0,0016583123951777;-67,6985698340312;0,564787349362572;1,61912476356827;-0,96750170041206;50;36,49635036;2007,29927;1950,60027471856;14,6470840222583;0,088474275;3,48822624464022;0,28667865266381
98,6;7,06775070301719;0,00173205080756888;-68,6839931222029;0,567557265833149;1,61806690220151;-0,960959277317263;50;36,49635036;2007,29927;1963,00778796852;16,0627429141454;0,088249275;3,50762545764295;0,285093152640071
100,699;7,07640268780685;0,0016583123951777;-68,1761204920146;0,566767809601075;1,61837835502085;-0,964141244539144;50;36,49635036;2007,29927;1974,85687113319;15,3901064996921;0,08843535;3,50207235435852;0,285545214037467
102,799;7,06939530653082;0,0016583123951777;-67,2156295474996;0,570631229429305;1,6172880077463;-0,95509706924907;50;36,49635036;2007,29927;1986,1726577066;17,2350922174653;0,088143525;3,52832165140755;0,283420872244193
104,899;7,07596283201092;0,0016583123951777;-67,2909068517638;0,56914079980265;1,6165595411243;-0,959624215465225;50;36,49635036;2007,29927;1996,97914998921;16,3369245809885;0,088290225;3,52069184786611;0,284035082651752
106,9;7,07905360906386;0,0016583123951777;-67,7503323730575;0,572905751411172;1,61592055807209;-0,951308183778489;50;36,49635036;2007,29927;2007,29927;0;0,088069275;3,54538314739118;0,282056962090497
109;7,07527207957404;0,0016583123951777;-67,8564774902213;0,575226042525893;1,61546169871031;-0,946042684430724;50;36,49635036;2007,29927;2017,61939001079;-18,9075469624606;0,08791155;3,56075320748935;0,280839457757616
111,1;7,06851115865286;0,00173205080756888;-68,5481882592613;0,573953395320561;1,61518450958397;-0,951111222405252;50;36,49635036;2007,29927;2028,4258822934;-17,9898540091352;0,088171875;3,55348501620039;0,281413878330986
113,2;7,07541694884478;0,00180277563773199;-69,2938018059426;0,574529372617275;1,61549303619669;-0,949799287952218;50;36,49635036;2007,29927;2039,74166886681;-18,2316657244141;0,08815545;3,55637170662075;0,2811854559911
115,301;7,0689850756668;0,00173205080756888;-69,1392837968309;0,576464656332025;1,61413939918459;-0,94621722747927;50;36,49635036;2007,29927;2051,59075203148;-18,8766606724301;0,088044975;3,57134369325992;0,280006654606575
117,4;7,07591160204818;0,00173205080756888;-68,7850178992123;0,578663762473511;1,61454080159035;-0,942839706527582;50;36,49635036;2007,29927;2063,99826528144;-19,4659490326852;0,088087275;3,58407642534347;0,279011907483019
119,499;7,06939530653082;0,00173205080756888;-68,613833850655;0,580403092686454;1,61384525280462;-0,939912532319916;50;36,49635036;2007,29927;2076,99052661579;-19,9631274561739;0,0880398;3,59639867377496;0,278055936148578
121,501;7,07247834920688;0,00173205080756888;-69,212617286612;0,58799043359565;1,61274695783313;-0,923501972397199;50;36,49635036;2007,29927;2090,59509436272;-22,55646155708;0,087573825;3,64589392489488;0,274281155897543
123,6;7,07574201055974;0,00180277563773199;-69,7622588100498;0,589740408993652;1,6123171989407;-0,920176457129882;50;36,49635036;2007,29927;2104,84082563443;-23,04810759424;0,08749485;3,65771951934218;0,273394390879879
125,699;7,0786474696795;0,00180277563773199;-69,6991374379846;0,590960024028699;1,61019882312713;-0,919152095788661;50;36,49635036;2007,29927;2119,75793753689;-23,1975627719044;0,087463125;3,67010592444111;0,272471699887594
127,7;7,0793078757743;0,00180277563773199;-69,533489462965;0,59445815664351;1,61128140000436;-0,912236724198043;50;36,49635036;2007,29927;2135,37807126444;-24,1836962964767;0,087377625;3,68935033099683;0,271050431724604
129,701;7,07937850379537;0,00180277563773199;-69,844858930569;0,59255695928746;1,61015480622206;-0,918216386087434;50;36,49635036;2007,29927;2151,73435921492;-23,3332929439817;0,0876078;3,68012415326566;0,271729962999379
131,8;7,08003531064641;0,00180277563773199;-70,574346419801;0,596074030637135;1,61096229006144;-0,911577152674099;50;36,49635036;2007,29927;2168,86149526801;-24,2757796320108;0,08753445;3,70011163088368;0,270262116324629
133,9;7,07955153946915;0,00180277563773199;-69,9170878329987;0,601153890447363;1,60790414826258;-0,903363290408837;50;36,49635036;2007,29927;2186,79580837555;-25,3962599205746;0,0873189;3,73874208295899;0,267469640272313
136;7,0684687167731;0,00187082869338697;-70,4619675572626;0,603660086472511;1,60670516897158;-0,899560365551982;50;36,49635036;2007,29927;2205,57533962014;-25,8996607111334;0,0872487;3,75713041901086;0,266160576949913
138,099;7,07592220138125;0,00187082869338697;-70,5063418186468;0,608526909840477;1,60805456996956;-0,890007576862122;50;36,49635036;2007,29927;2225,23992290537;-27,125800996994;0,0870912;3,78424290571181;0,264253649915188
140,199;7,07251546481165;0,00187082869338697;-70,4965717794836;0,6156435657099;1,60434869962861;-0,877835522385668;50;36,49635036;2007,29927;2245,83126944886;-28,6176440266779;0,086704425;3,8373426291455;0,260597005960523
142,299;7,08010946243065;0,00180277563773199;-69,8709365426311;0,618502223116457;1,60256099727904;-0,873963014546939;50;36,49635036;2007,29927;2267,39305625735;-29,0775146858214;0,086626125;3,85946135071676;0,259103514487659
144,301;7,07292018900256;0,00187082869338697;-70,9678949710346;0,625687022400177;1,60117675476507;-0,862390069207879;50;36,49635036;2007,29927;2289,97101877151;-30,4139917241997;0,0863973;3,90766990925983;0,255906978639712
146,399;7,07553001548294;0,00193649167310371;-71,5556161338836;0,628496420037537;1,59982084934533;-0,858620569787345;50;36,49635036;2007,29927;2313,61304787691;-30,8379484244595;0,086332725;3,92854250083519;0,254547328885306
148,401;7,07980755388167;0,00193649167310371;-71,2585234169027;0,632648006398503;1,59800907381654;-0,853243231676413;50;36,49635036;2007,29927;2338,36929148702;-31,4338068580961;0,08626095;3,9589763084858;0,252590549192367
150,5;7,07020862492756;0,00193649167310371;-71,618421888085;0,640714249880553;1,6000514835467;-0,839097315508872;50;36,49635036;2007,29927;2364,29226091367;-32,9550792293125;0,086022225;4,0043352133916;0,249729342502527
152,501;7,07306333917631;0,00193649167310371;-71,6701786628064;0,641649436998117;1,59615929656159;-0,841031308649976;50;36,49635036;2007,29927;2391,43694225057;-32,7508159716157;0,0861363;4,01995864936753;0,248758777694724
154,6;7,07586743798949;0,002;-72,1196951197606;0,65457944514016;1,5940871996224;-0,819025349125166;50;36,49635036;2007,29927;2419,86091300618;-35,0126538559826;0,08546175;4,10629635126116;0,243528453491398
156,699;7,07337967311242;0,002;-72,1238331163841;0,653790103932447;1,5950368334305;-0,823010518105042;50;36,49635036;2007,29927;2449,62446423335;-34,6126963458898;0,085825125;4,09890286060867;0,24396772356091
158,7;7,07418193150275;0,00193649167310371;-72,3767151972102;0,663052599723431;1,59378794072486;-0,808791744529327;50;36,49635036;2007,29927;2480,79072841469;-36,0219509828167;0,0854703;4,16023099924994;0,2403712678888
160,701;7,07931317290032;0,002;-72,9241615419676;0,669551342318123;1,58897089337722;-0,802982593779791;50;36,49635036;2007,29927;2513,42581337506;-36,5841295401179;0,085429125;4,21374202075564;0,237318752565842
162,801;7,07277350125112;0,00206155281280883;-72,7246602197211;0,676144030514209;1,58605122868084;-0,793327105097729;50;36,49635036;2007,29927;2547,59894250514;-37,5024691506099;0,085076325;4,26306551949508;0,23457298402452
164,899;7,07999117231088;0,00212132034355964;-72,9346052149641;0,684958210404109;1,58293358988935;-0,782280558163175;50;36,49635036;2007,29927;2583,38260159348;-38,5301419711683;0,08481825;4,32714432733711;0,231099294211754
166,9;7,0806849951117;0,00206155281280883;-73,0730863853991;0,693115250156855;1,58193686662901;-0,772172011249813;50;36,49635036;2007,29927;2620,85269257859;-39,4506637718405;0,084665925;4,38143433393669;0,228235761119238
169;7,06825296661063;0,00206155281280883;-73,1656967101215;0,702807228192767;1,57863722875143;-0,760223287195316;50;36,49635036;2007,29927;2660,08869454717;-40,5161136503237;0,084345075;4,45198691246264;0,22461880945801
171,1;7,06791694914421;0,00217944947177034;-73,6454949557265;0,722713636234989;1,57252591393592;-0,731588693174293;50;36,49635036;2007,29927;2701,17383231985;-42,9802543323048;0,083144025;4,59587743407095;0,217586307368997
173,199;7,07328777867831;0,00212132034355964;-73,9736150807831;0,722523702033366;1,57360152198706;-0,736273714522526;50;36,49635036;2007,29927;2744,19525298223;-42,585046830428;0,0837117;4,59152899852944;0,217792373808437
175,201;7,07429148395795;0,00212132034355964;-74,7292900557654;0,741335450386665;1,57040830677885;-0,711158488818029;50;36,49635036;2007,29927;2789,24421073551;-44,6707485008729;0,082793025;4,72065415845425;0,211835047947559
177,3;7,07834196687331;0,00223606797749979;-75,0337198685906;0,757400488513178;1,56371240962013;-0,691811097666413;50;36,49635036;2007,29927;2836,41626045891;-46,2263555255159;0,0819351;4,84360476935251;0,206457803148476
179,399;7,07736709518448;0,00223606797749979;-74,8441457402109;0,757935023600308;1,56230022722907;-0,696432427144897;50;36,49635036;2007,29927;2885,81146039436;-45,8585266741808;0,0824661;4,85140442528514;0,206125878681249
181,4;7,07707919978291;0,00217944947177034;-75,5648163148299;0,781402105192967;1,55740962819677;-0,667501100513508;50;36,49635036;2007,29927;2937,53458438345;-48,1255097188576;0,081232425;5,01731908578031;0,199309627891541
183,401;7,07963275883714;0,00229128784747792;-75,6241292383944;0,79204403286686;1,54705858001564;-0,660920626340074;50;36,49635036;2007,29927;2991,6953441068;-48,6298771648333;0,08098515;5,11967706393416;0,195324819810326
185,5;7,07735473181894;0,00234520787991171;-76,4012706618529;0,809232970163722;1,54206566008066;-0,64148122823091;50;36,49635036;2007,29927;3048,40862179725;-50,0976401606172;0,080049825;5,24772058098612;0,190558926407642
187,601;7,07582857338983;0,00229128784747792;-76,1264278221582;0,825234512123675;1,54097680060408;-0,625343427971256;50;36,49635036;2007,29927;3107,79471392046;-51,2926014055252;0,079522875;5,35526889048668;0,186731986843171
189,701;7,07568017931845;0,00234520787991171;-76,7441035018311;0,84293594062657;1,53049771316392;-0,610551864707369;50;36,49635036;2007,29927;3169,97958633985;-52,3705829192825;0,078768;5,50759359766706;0,181567499901152
191,801;7,0737861149458;0,0025;-77,1932444065731;0,85286443823154;1,53078435777218;-0,601132146182046;50;36,49635036;2007,29927;3235,0951415071;-53,048975253012;0,0784809;5,57142117308247;0,179487417830007
193,899;7,07042785126897;0,00239791576165636;-77,1174979972182;0,8640820273562;1,52608985646324;-0,595605531143162;50;36,49635036;2007,29927;3303,27949824491;-53,4441889120914;0,078540525;5,66206520341295;0,176614002854864
195,901;7,07432328919169;0,00239791576165636;-77,7389528827147;0,882025509835175;1,5195621902377;-0,579695053881342;50;36,49635036;2007,29927;3374,67728471555;-54,5709027878992;0,0776961;5,80447128456915;0,1722809797782
198,001;7,07889821935589;0,00254950975679639;-77,5121663966602;0,907579335375151;1,50928476438345;-0,555292493874036;50;36,49635036;2007,29927;3449,43994519661;-56,2691366051453;0,076063725;6,01330747379473;0,166297832658297
200,1;7,07196401291749;0,00244948974278318;-77,1841219176505;0,923707745988957;1,5038956911967;-0,544401613953832;50;36,49635036;2007,29927;3527,72606131456;-57,0162184954164;0,0756261;6,14209982378453;0,162810769718789
202,2;7,07363414377645;0,00254950975679639;-78,1852092403892;0,952433855971111;1,49002558702863;-0,523033733956816;50;36,49635036;2007,29927;3609,70168841769;-58,4640307349371;0,074226375;6,39206376227695;0,156443996366486
204,201;7,07343799011485;0,00269258240356725;-78,0610345951445;0,969920228678627;1,48051291787677;-0,510312324660269;50;36,49635036;2007,29927;3695,54070780175;-59,3153642305287;0,0732798;6,55124461912567;0,152642750826401
206,3;7,0688294646285;0,00264575131106459;-78,0655770286533;0,976951508520254;1,47618291549523;-0,51255335600583;50;36,49635036;2007,29927;3785,4251955355;-59,1659423305044;0,07391835;6,61809250239497;0,151100940284246
208,301;7,07602289425352;0,00259807621135332;-77,7282621735233;1,00247481265117;1,46836439619054;-0,492695534145956;50;36,49635036;2007,29927;3879,54580866844;-60,4820942830092;0,0725247;6,8271528188231;0,146473944049254
210,4;7,07379671746368;0,00278388218141501;-78,6887022461853;1,02115963492492;1,45593681181568;-0,48218374963151;50;36,49635036;2007,29927;3978,10218964;-61,1718764680942;0,071688375;7,01376341773685;0,142576807976034
212,401;7,07278233794877;0,00273861278752583;-78,7539927388876;1,04259172258368;1,44448676006393;-0,470545699234136;50;36,49635036;2007,29927;4081,3033897479;-61,9302751169174;0,07086465;7,21773124827764;0,138547691179085
214,5;7,07998587569213;0,00278388218141501;-78,0606424006493;1,07172034598584;1,42894506542414;-0,454006697690201;50;36,49635036;2007,29927;4189,36831257399;-62,9989583931403;0,069527925;7,50008080728931;0,133331896774779
216,501;7,06675668181663;0,00295803989154981;-78,9542685469488;1,09549201275044;1,41964282479784;-0,436311588202926;50;36,49635036;2007,29927;4302,52617830811;-64,1312183249059;0,0678555;7,71667347317754;0,129589518524518
218,599;7,083394313463;0,003;-78,9649115498898;1,12165001225873;1,39384468288257;-0,424119224321159;50;36,49635036;2007,29927;4421,01700995481;-64,9050740881688;0,06630705;8,04716641698613;0,124267344327462
220,6;7,07638678988084;0,00291547594742265;-78,8417718449425;1,15450021654394;1,39071842944573;-0,40190965245741;50;36,49635036;2007,29927;4545,09214245437;-66,3023855246787;0,06453;8,30146629324573;0,120460646911694
222,7;7,07423494096711;0,00308220700148449;-79,2754562470646;1,16925649452975;1,37785839257886;-0,398305349960289;50;36,49635036;2007,29927;4675,01475579786;-66,527719613938;0,064169775;8,48604254854753;0,117840559280623
224,701;7,08091448896257;0,00316227766016838;-80,2228501335793;1,19514706208065;1,34804024420638;-0,386309696349975;50;36,49635036;2007,29927;4811,0604332672;-67,2749280924306;0,0622386;8,86581144158833;0,112792834202308
226,801;7,08045549382241;0,0031224989991992;-80,5433274489636;1,21766744228463;1,34378737157335;-0,377338497241734;50;36,49635036;2007,29927;4953,51774598427;-67,8310798179534;0,061743375;9,06145918650026;0,11035750196721
