Zeit t / s;Spannung U_1 / V;Stromstärke I_1 / A;Phasenverschiebung &j_1 / °;Spannung U_A2 / V;Spannung U_B2 / V;Leistungsfaktor cos&j_2;Anzahl n_0;Frequenz f_0 / Hz;Frequenz f_1 / Hz;Frequenz f / Hz;Phasenverschiebung &j_2 / °;Leistung P / mW;Impedanz Z / k&W;Admittanz Y / 1/k&W
35,7;7,07912953688517;0,00111803398874989;-50,4002291459989;0,777729387383555;1,86997727258916;-0,209330372355645;50;36,49635036;2007,29927;1178,18227954109;77,9168867496254;0,0304436754736348;4,15903122879517;0,240440608638971
37,8;7,07541341548322;0,00111803398874989;-50,492774471591;0,842186885435768;1,81514441574217;-0,237935948027704;50;36,49635036;2007,29927;1225,35432926449;76,2352496991213;0,03637305;4,63977895164565;0,215527509051981
39,9;7,06873220598998;0,00122474487139159;-55,7493893549482;0,907756575299788;1,75098129630216;-0,269828528912924;50;36,49635036;2007,29927;1270,40328701777;74,3459364191612;0,042888294468067;5,18427339696231;0,192891061761122
42,001;7,07890528259843;0,00122474487139159;-54,5779655551076;0,97356124614736;1,67162196683341;-0,30623367095566;50;36,49635036;2007,29927;1313,42470768015;72,1676000956291;0,049837275;5,82405152279494;0,171701777720556
44,101;7,07578794198922;0,00122474487139159;-56,3460899262712;1,03968180228376;1,59523783493246;-0,337240937947152;50;36,49635036;2007,29927;1354,50984545283;70,2911340262267;0,05593275;6,51740937631269;0,153435198291282
46,201;7,07245714020241;0,00122474487139159;-56,76416972515;1,10184470321366;1,50715369156566;-0,378761334775642;50;36,49635036;2007,29927;1393,74584742141;67,7430220303594;0,062898975;7,31076538099471;0,136784583813841
48,301;7,07237407098917;0,00122474487139159;-56,9217541540982;1,16410920879443;1,40363697229732;-0,436195098150804;50;36,49635036;2007,29927;1431,21593840652;64,138635763446;0,0712737;8,29352055958701;0,120576056068739
50,401;7,07955153946915;0,0013228756555323;-59,2211442523736;1,22068484876319;1,29983114287972;-0,496944829294511;50;36,49635036;2007,29927;1466,99959749486;60,2019234567382;0,07884945;9,39110326329626;0,106483761488211
52,499;7,06922025403085;0,0013228756555323;-60,0767274949324;1,26970193352613;1,20249771309554;-0,555568774305209;50;36,49635036;2007,29927;1501,17272662494;56,2501005185614;0,084825;10,5588719188296;0,0947070868637682
54,501;7,06870744903197;0,0014142135623731;-61,7442527026067;1,31163056917716;1,1054776117136;-0,626091296960852;50;36,49635036;2007,29927;1533,80781158531;51,237669350792;0,090781875;11,8648315920573;0,0842826964918262
56,6;7,07957449286325;0,0013228756555323;-60,8105069628377;1,34827806850071;1,01740478669996;-0,697792269367478;50;36,49635036;2007,29927;1564,97407576665;45,7498552589174;0,095719275;13,252130185803;0,0754595665737798
58,699;7,06875165782474;0,0014142135623731;-62,3284650750053;1,37754646019653;0,931596613347215;-0,780421765193381;50;36,49635036;2007,29927;1594,73762699382;38,7007919391858;0,1001529;14,7869414772455;0,0676272372849265
60,799;7,06906464816952;0,0014142135623731;-63,1196982354616;1,39921701318988;0,86288469681644;-0,856736991586782;50;36,49635036;2007,29927;1623,16159774943;31,0478368160916;0,10343925;16,2155733941302;0,0616691112731163
62,9;7,0797775388779;0,0015;-63,7166584235236;1,41327783892623;0,806782498570711;-0,93068296475706;50;36,49635036;2007,29927;1650,30627908633;21,4584718467851;0,1061172;17,5174578207879;0,0570859088248127
64,999;7,07906596946236;0,0014142135623731;-63,9437607241748;1,42087534639742;0,775498549321661;-0,975752935212586;50;36,49635036;2007,29927;1676,22924851298;12,6429573935787;0,107516925;18,32208903086;0,0545789291993776
67,1;7,06934226077646;0,0015;-65,1575867336529;1,42349841938795;0,760622771155321;-0,997123688780585;50;36,49635036;2007,29927;1700,98549212309;4,34670052904889;0,1079631;18,7149066971237;0,0534333414632352
69,201;7,07284596184591;0,0014142135623731;-63,7436074039352;1,4220055379639;0,766130047707307;-0,989925412279136;50;36,49635036;2007,29927;1724,62752122849;8,13985293399563;0,10784655;18,5608897891336;0,0538767274285226
71,3;7,07906067215136;0,00158113883008419;-66,2943675927156;1,41429081167913;0,786377771811996;-0,96201392182335;50;36,49635036;2007,29927;1747,20548374265;15,8428859786239;0,106992;17,9848777823446;0,0556022683113075
73,4;7,07966277445473;0,00158113883008419;-66,0307078394225;1,40624899999964;0,81919365842272;-0,917808538833074;50;36,49635036;2007,29927;1768,76727055114;23,3922208309569;0,10573065;17,1662583754279;0,0582538126905638
75,5;7,07934848697251;0,00158113883008419;-66,0855830386683;1,39331511152359;0,860016860299843;-0,865360575320957;50;36,49635036;2007,29927;1789,35861709463;30,0760962270705;0,10369395;16,2010208850768;0,0617245053317059
77,601;7,07858213203746;0,00158113883008419;-66,5998158685975;1,3806308340755;0,896683890788722;-0,826058750451267;50;36,49635036;2007,29927;1809,02320037986;34,3040203826195;0,1022652;15,3970741334619;0,0649474043790397
79,701;7,06870214395825;0,00158113883008419;-66,2294909342483;1,36632627874897;0,938158568686552;-0,779910518056071;50;36,49635036;2007,29927;1827,80273162445;38,7476167499172;0,099971325;14,5639162115405;0,0686628503951155
81,8;7,07602996036619;0,00158113883008419;-66,4652537838794;1,35175635748459;0,981848257115121;-0,738603455327985;50;36,49635036;2007,29927;1845,73704473199;42,3874131124288;0,0980289;13,7674670977808;0,0726350019867626
83,9;7,07225211654675;0,00158113883008419;-67,2738009141883;1,33555437927476;1,02471520433728;-0,697875680314881;50;36,49635036;2007,29927;1862,86418078508;45,7431829635756;0,095508675;13,033420150514;0,0767258316275917
86;7,06835553718119;0,0016583123951777;-67,8072669632424;1,32004346519348;1,05893625870493;-0,672980619506096;50;36,49635036;2007,29927;1879,22046873556;47,7024706315968;0,09407205;12,4657499858195;0,0802198023494421
88,1;7,06911062298504;0,0016583123951777;-67,2676625672914;1,30505430921475;1,08968366969502;-0,652533309519888;50;36,49635036;2007,29927;1894,84060246311;49,267124015785;0,092796525;11,9764510151833;0,083497189503989
90,2;7,0688011713444;0,0016583123951777;-67,3460806127696;1,28936932257596;1,12429878146336;-0,627628090890262;50;36,49635036;2007,29927;1909,75771436557;51,124656626444;0,09098325;11,4682088412277;0,0871975749521622
92,3;7,06883653793183;0,0016583123951777;-66,9882267194208;1,27269851103865;1,16732097128425;-0,590801421101646;50;36,49635036;2007,29927;1924,00344563728;53,7860998811324;0,087772275;10,9027297748148;0,0917201490501938
94,4;7,07231044284681;0,0016583123951777;-67,5827280684553;1,25819871244569;1,19684585473652;-0,571803375791811;50;36,49635036;2007,29927;1937,60801338421;55,1239233898135;0,08610615;10,512621215726;0,0951237545307997
96,5;7,07537631508035;0,00173205080756888;-69,0088509049059;1,24454991864529;1,21916323763473;-0,561655677623297;50;36,49635036;2007,29927;1950,60027471856;55,8296236126786;0,08522055;10,2082303683944;0,0979601717351608
98,6;7,06775070301719;0,00173205080756888;-68,8722755529839;1,2310166530149;1,2590415997893;-0,526565507880915;50;36,49635036;2007,29927;1963,00778796852;58,2263076168687;0,08161245;9,7774104781042;0,102276569265393
100,7;7,07640268780685;0,0016583123951777;-68,2812710520046;1,21799445811547;1,28172081593458;-0,514127965581383;50;36,49635036;2007,29927;1974,85687113319;59,0608152108801;0,080262;9,50280625057462;0,105232072887894
102,8;7,06939530653082;0,00173205080756888;-68,6891941283493;1,20465783523787;1,29689031918663;-0,511049323047296;50;36,49635036;2007,29927;1986,1726577066;59,2662500704939;0,0798417;9,28881816307641;0,107656322090043
104,9;7,07596283201092;0,0016583123951777;-67,2114863443277;1,19406689511099;1,32324657566154;-0,491037144093985;50;36,49635036;2007,29927;1996,97914998921;60,591227134943;0,077586075;9,02376712755919;0,110818462607034
107;7,07905360906386;0,00173205080756888;-69,4575438245439;1,18128785653625;1,34931732739189;-0,473175090231019;50;36,49635036;2007,29927;2007,29927;0;0,0754209;8,75470752917379;0,11422426125232
109,101;7,07527207957404;0,00173205080756888;-68,5948112659037;1,16991922798115;1,36532468665882;-0,4649496872373;50;36,49635036;2007,29927;2017,61939001079;-62,2930340573363;0,074267325;8,56879861188284;0,116702474325076
111,2;7,06851115865286;0,00173205080756888;-69,0752041845317;1,15809908902477;1,37664211035403;-0,468547723010191;50;36,49635036;2007,29927;2028,4258822934;-62,0599326781884;0,0747;8,41249210898351;0,11887083958535
113,299;7,07541694884478;0,00180277563773199;-69,7732565485234;1,14593422586115;1,41017871207872;-0,437447386340082;50;36,49635036;2007,29927;2039,74166886681;-64,0588725808708;0,070690275;8,12616313128107;0,123059306568751
115,3;7,0689850756668;0,00180277563773199;-70,1847382627085;1,13275626239717;1,41732617981889;-0,444764169601754;50;36,49635036;2007,29927;2051,59075203148;-63,5917486059478;0,071406225;7,99220587699803;0,125121901936742
117,399;7,07591160204818;0,00173205080756888;-69,2481688117039;1,11973266898845;1,43788516579037;-0,436101556319047;50;36,49635036;2007,29927;2063,99826528144;-64,1445916500146;0,0702144;7,78735809805063;0,12841325484317
119,4;7,06939530653082;0,00173205080756888;-68,7519648296195;1,10609719283614;1,45930728429622;-0,424620435550841;50;36,49635036;2007,29927;2076,99052661579;-64,8733594122932;0,0685395;7,57960441052403;0,131933006768999
121,499;7,07247834920688;0,00173205080756888;-69,3751248707868;1,0898632941796;1,48878910527986;-0,404871332767358;50;36,49635036;2007,29927;2090,59509436272;-66,1169355575814;0,065693475;7,32046795825206;0,136603288984107
123,5;7,07574201055974;0,00180277563773199;-70,3595242869574;1,07483556881971;1,50806556555078;-0,397408417761706;50;36,49635036;2007,29927;2104,84082563443;-66,5837341904192;0,064416825;7,12724694053444;0,140306630083595
125,599;7,0786474696795;0,00187082869338697;-70,399375110404;1,05972956455881;1,53124948979583;-0,384225224211335;50;36,49635036;2007,29927;2119,75793753689;-67,4043503437336;0,062348625;6,92068517652277;0,144494363562777
127,6;7,0793078757743;0,00187082869338697;-70,1255114801105;1,04398814648443;1,56003389386257;-0,362438216683938;50;36,49635036;2007,29927;2135,37807126444;-68,749989032731;0,05902875;6,69208631037861;0,149430230517069
129,7;7,07937850379537;0,00187082869338697;-70,9172744213749;1,0277441315814;1,57317537166077;-0,365209552472718;50;36,49635036;2007,29927;2151,73435921492;-68,5795205129044;0,059047875;6,53292792459895;0,153070722888985
131,799;7,08003531064641;0,00180277563773199;-70,574346419801;1,01102002947518;1,59313205667327;-0,355913808825327;50;36,49635036;2007,29927;2168,86149526801;-69,1505399967864;0,057326625;6,3461156609099;0,157576705725628
133,9;7,07955153946915;0,00180277563773199;-70,0245987267258;0,993867445890044;1,62349899907576;-0,333781817744709;50;36,49635036;2007,29927;2186,79580837555;-70,5015220684652;0,053857125;6,12176198726233;0,163351662818763
136;7,0684687167731;0,00187082869338697;-70,2319295611991;0,975497180928782;1,63228673951607;-0,341437250768586;50;36,49635036;2007,29927;2205,57533962014;-70,0355366378439;0,05436675;5,97626113913044;0,167328698783317
138,101;7,07592220138125;0,00193649167310371;-71,3582083229579;0,957285615686353;1,65948410658252;-0,323837916582421;50;36,49635036;2007,29927;2225,23992290537;-71,104814620038;0,0514449;5,76857356987738;0,173353080772316
140,199;7,07251546481165;0,00187082869338697;-70,2322081210775;0,939641953086387;1,67364512367467;-0,322395707497993;50;36,49635036;2007,29927;2245,83126944886;-71,1921308464534;0,050700825;5,61434404339733;0,178115197834382
142,2;7,08010946243065;0,00187082869338697;-70,873543513171;0,920733674848487;1,70676865743428;-0,294511182556359;50;36,49635036;2007,29927;2267,39305625735;-72,8717719393922;0,046281825;5,39460149351813;0,185370504420308
144,3;7,07292018900256;0,00187082869338697;-71,1967580376829;0,901353981518915;1,72699059059394;-0,286991638680256;50;36,49635036;2007,29927;2289,97101877151;-73,322064749898;0,044673975;5,2192176751173;0,191599596385396
146,301;7,07553001548294;0,00193649167310371;-71,390232862589;0,882612032548843;1,73387218387054;-0,294117675429002;50;36,49635036;2007,29927;2313,61304787691;-72,8953631226408;0,0450099;5,09041001268374;0,19644782984245
148,401;7,07980755388167;0,002;-71,7362754637153;0,86318320766799;1,75543135724528;-0,285263137948494;50;36,49635036;2007,29927;2338,36929148702;-73,4254217561222;0,04322475;4,91721424540658;0,203367181109538
150,5;7,07020862492756;0,00193649167310371;-71,1658186674474;0,844197547970853;1,77104270134856;-0,280121714374879;50;36,49635036;2007,29927;2364,29226091367;-73,732530865697;0,041881275;4,76666964228496;0,209790078827581
152,601;7,07306333917631;0,00193649167310371;-71,6150861412711;0,824624914733965;1,7998687452145;-0,254488797197062;50;36,49635036;2007,29927;2391,43694225057;-75,2567038959919;0,03777165;4,58158361228553;0,218265142497563
154,701;7,07586743798949;0,002;-71,9707372068347;0,805083691301718;1,81835330725357;-0,245439048510411;50;36,49635036;2007,29927;2419,86091300618;-75,7922183929583;0,035930475;4,4275427008061;0,225858917141089
156,799;7,07337967311242;0,00206155281280883;-72,0666300755283;0,785292620619855;1,82420845848275;-0,256697479239454;50;36,49635036;2007,29927;2449,62446423335;-75,1258079198486;0,036772875;4,30484036497127;0,232296651029631
158,8;7,07418193150275;0,002;-71,9449982560184;0,766068371622272;1,85137617733404;-0,229378424406221;50;36,49635036;2007,29927;2480,79072841469;-76,7395202338966;0,0325323;4,13783206784805;0,241672446731282
160,801;7,07931317290032;0,002;-72,032999033172;0,74545623613999;1,86598794208323;-0,223807502823615;50;36,49635036;2007,29927;2513,42581337506;-77,0672350465382;0,0311319;3,99496813097167;0,25031488793298
162,9;7,07277350125112;0,00212132034355964;-72,7867704106277;0,726503441148079;1,87253598096272;-0,233184619234621;50;36,49635036;2007,29927;2547,59894250514;-76,5153635826624;0,031722525;3,87978361181912;0,257746333314483
164,999;7,07999117231088;0,00212132034355964;-72,3950852277869;0,707368892445802;1,88625342942034;-0,228695203599809;50;36,49635036;2007,29927;2583,38260159348;-76,7797348993568;0,030514275;3,75012647512154;0,266657673183567
167,1;7,0806849951117;0,00206155281280883;-72,9704866618123;0,688187837730369;1,90544758521456;-0,212900559574548;50;36,49635036;2007,29927;2620,85269257859;-77,7076131702231;0,027917775;3,61168600527459;0,276878997382269
169,101;7,06825296661063;0,00212132034355964;-73,1051800409934;0,668894049906261;1,9227928905631;-0,197015542132069;50;36,49635036;2007,29927;2660,08869454717;-78,6375099335042;0,02533905;3,47876286202812;0,287458513172984
171,199;7,06791694914421;0,00223606797749979;-74,4568319814196;0,649361417086048;1,93453192012952;-0,190798851918899;50;36,49635036;2007,29927;2701,17383231985;-79,0005920544367;0,02396835;3,35668494445195;0,297912975613882
173,299;7,07328777867831;0,00217944947177034;-73,9485330161349;0,631711959677827;1,94433041173562;-0,187370429985171;50;36,49635036;2007,29927;2744,19525298223;-79,2006348866015;0,0230139;3,24899490264067;0,307787494276225
175,3;7,07429148395795;0,00212132034355964;-73,7772348103048;0,612769736524251;1,95287787636606;-0,187648465526272;50;36,49635036;2007,29927;2789,24421073551;-79,1844169629163;0,022455225;3,13777806559262;0,318696854620001
177,4;7,07834196687331;0,00223606797749979;-74,6305253367246;0,595012394828881;1,9665171623965;-0,178365206291843;50;36,49635036;2007,29927;2836,41626045891;-79,7254478426289;0,02087055;3,02571676569436;0,330500201254136
179,5;7,07736709518448;0,00229128784747792;-75,0716216270026;0,577852489827638;1,96837382120369;-0,190485396530065;50;36,49635036;2007,29927;2885,81146039436;-79,0188872667849;0,021666375;2,93568469364357;0,340636037025784
181,6;7,07707919978291;0,00217944947177034;-75,152083996758;0,559608568554843;1,98715978220172;-0,163998481016193;50;36,49635036;2007,29927;2937,53458438345;-80,5609408552627;0,01823715;2,81612265690487;0,355098169303135
183,601;7,07963275883714;0,00229128784747792;-75,432617851522;0,543521848686877;1,98993473511068;-0,175733629580921;50;36,49635036;2007,29927;2991,6953441068;-79,8786463668881;0,019006875;2,73135514998007;0,366118627966524
185,701;7,07735473181894;0,00239791576165636;-76,1587221841562;0,525950568019467;1,99535410391239;-0,17670770662549;50;36,49635036;2007,29927;3048,40862179725;-79,8219485794279;0,018544725;2,63587584272992;0,379380539776988
187,799;7,07582857338983;0,00229128784747792;-75,8259163351427;0,509938231553587;2,0079207529183;-0,155915445152845;50;36,49635036;2007,29927;3107,79471392046;-81,0301070811074;0,015964425;2,53963325401386;0,393757641352156
189,8;7,07568017931845;0,00239791576165636;-76,9366334921769;0,494347296948208;2,01732378412589;-0,145993231721382;50;36,49635036;2007,29927;3169,97958633985;-81,6052007373091;0,0145593;2,45051042791532;0,408078247131033
191,9;7,0737861149458;0,00254950975679639;-77,0551681277254;0,477040092654695;2,01952649153211;-0,148471794501784;50;36,49635036;2007,29927;3235,0951415071;-81,4616248076111;0,0143037;2,36213832626077;0,423345232953815
193,999;7,07042785126897;0,00239791576165636;-77,3513907243668;0,462384580192722;2,0241876148223;-0,160637849794411;50;36,49635036;2007,29927;3303,27949824491;-80,7560787681788;0,01503495;2,28429705234272;0,437771435625863
196,099;7,07432328919169;0,00244948974278318;-77,2986478678927;0,447869958805008;2,03100387739659;-0,156892018437907;50;36,49635036;2007,29927;3374,67728471555;-80,9734563624129;0,0142713;2,20516545433238;0,453480711860123
198,101;7,07889821935589;0,00259807621135332;-76,5990249007783;0,431580525510593;2,034;-0,151339695899051;50;36,49635036;2007,29927;3449,43994519661;-81,2954281259479;0,013285125;2,12183149218581;0,471290959570898
200,199;7,07196401291749;0,0025;-76,8656421221509;0,41857526204973;2,04516570233319;-0,127447888152032;50;36,49635036;2007,29927;3527,72606131456;-82,6778596957692;0,01091025;2,04665696071573;0,48860166564029
202,3;7,07363414377645;0,00254950975679639;-77,9254204449777;0,404304959158307;2,04516790264271;-0,148264568607718;50;36,49635036;2007,29927;3609,70168841769;-81,47363085741;0,012259575;1,97687905543537;0,50584783993261
204,4;7,07343799011485;0,00269258240356725;-77,098396197113;0,389971152779279;2,04753901061738;-0,144527519830889;50;36,49635036;2007,29927;3695,54070780175;-81,6900801272422;0,01154025;1,9045847271144;0,525048839132025
206,501;7,0688294646285;0,00264575131106459;-77,1088159910535;0,378594770169901;2,05265066438496;-0,129350212291273;50;36,49635036;2007,29927;3785,4251955355;-82,5679548052911;0,0100521;1,8444189103329;0,542176180474916
208,505;7,07602289425352;0,00264575131106459;-77,6709502881579;0,36505205108313;2,05979549955815;-0,133243662717575;50;36,49635036;2007,29927;3879,54580866844;-82,3429283424709;0,010019025;1,77227327257215;0,564247069273168
210,599;7,07379671746368;0,00282842712474619;-78,4383243600217;0,35205929898243;2,05689930477892;-0,136345271149204;50;36,49635036;2007,29927;3978,10218964;-82,1635824067368;0,00987345;1,7116020126239;0,58424796922679
212,6;7,07278233794877;0,00278388218141501;-78,308438845195;0,341595155117868;2,06538943059172;-0,125063955218314;50;36,49635036;2007,29927;4081,3033897479;-82,8155508716987;0,0088236;1,65390192308674;0,60463077407496
214,601;7,07998587569213;0,00282842712474619;-77,4025427074526;0,327584340285063;2,06221361648109;-0,124089094961155;50;36,49635036;2007,29927;4189,36831257399;-82,8718447818113;0,008382825;1,58850827900189;0,629521427882222
216,7;7,06675668181663;0,003;-78,3597336428355;0,316702541827501;2,06334146471203;-0,132293903475675;50;36,49635036;2007,29927;4302,52617830811;-82,3978315972268;0,00864495;1,53490126207346;0,651507705876222
218,799;7,083394313463;0,003;-78,3117490976817;0,306473897746611;2,0625790893927;-0,117101137337104;50;36,49635036;2007,29927;4421,01700995481;-83,2751696794094;0,007402275;1,48587707168528;0,67300318381372
220,8;7,07638678988084;0,00291547594742265;-78,353063519666;0,29361709759481;2,0708921990292;-0,103406490419552;50;36,49635036;2007,29927;4545,09214245437;-84,0646345868254;0,006287625;1,41782898082504;0,705303681561155
222,9;7,07423494096711;0,0031224989991992;-79,2768856824587;0,2870570500789;2,0631206338942;-0,114754181074565;50;36,49635036;2007,29927;4675,01475579786;-83,4105532023476;0,006796125;1,39137307515107;0,71871449711029
224,999;7,08091448896257;0,00320156211871642;-79,9271120117101;0,273275959425633;2,07071726703575;-0,108814677094942;50;36,49635036;2007,29927;4811,0604332672;-83,7530085845887;0,006157575;1,31971642761655;0,757738540700013
227,1;7,08045549382241;0,0031224989991992;-80,0240462690883;0,264468334588472;2,06828298353973;-0,122323707600184;50;36,49635036;2007,29927;4953,51774598427;-82,9737706067583;0,00669105;1,27868544436725;0,782053165933115
